timestamp|main_load|auxiliary_load|rated_load_capacity|amplitude|angle|overload
180613111904|0.1|0.0|6.2|37.5|48.9|N
180613111915|0.1|0.0|6.2|37.5|48.9|N
180613111924|0.1|0.0|6.2|37.7|48.7|N
180613111934|0.5|0.0|6.2|37.6|48.7|N
180613111944|0.6|0.0|6.2|37.5|48.9|N
180613111955|0.6|0.0|6.2|37.5|48.9|N
180613112004|0.6|0.0|6.2|37.7|48.7|N
                                                      
180613112014|0.9|0.0|6.3|37.4|49.1|N
180613112024|1.9|0.0|6.3|37.3|49.2|N
180613112032|1.8|0.0|6.4|36.5|50.3|N
180613112040|1.8|0.0|6.5|36.2|50.6|N
180613112048|1.8|0.0|6.5|36.2|50.6|N
180613112056|1.8|0.0|6.2|37.9|48.2|N
180613112104|1.7|0.0|5.8|39.9|45.5|N
180613112112|1.8|0.0|5.5|41.8|42.8|N
180613112120|1.8|0.0|5.3|43.7|39.9|N
180613112128|1.7|0.0|5.0|45.3|37.4|N
180613112136|1.8|0.0|4.8|46.9|34.5|N
180613112144|1.8|0.0|4.7|48.4|31.8|N
                                     180613125105|0.1|0.0|6.1|38.1|48.1|N
180613125115|0.1|0.0|6.1|38.1|48.1|N
180613125125|0.1|0.0|6.1|38.1|48.1|N
180613125135|0.1|0.0|6.1|38.1|48.1|N
180613125144|0.1|0.0|6.1|38.1|48.1|N
180613125154|0.1|0.0|6.1|38.1|48.1|N
180613125205|0.1|0.0|6.1|38.1|48.1|N
180613125214|0.1|0.0|6.1|38.1|48.1|N
180613125224|0.1|0.0|6.1|38.1|48.1|N
180613125235|0.1|0.0|6.1|38.1|48.1|N
180613125245|0.1|0.0|6.1|38.1|48.1|N
180613125254|0.1|0.0|6.1|38.1|48.1|N
                                                      
180613125304|0.1|0.0|6.1|38.1|48.1|N
180613125314|0.1|0.0|6.1|38.1|48.1|N
180613125324|0.1|0.0|6.1|38.1|48.1|N
180613125334|0.1|0.0|6.1|38.2|47.9|N
180613125344|0.1|0.0|6.1|38.1|48.1|N
180613125354|0.1|0.0|6.1|38.1|48.1|N
180613125404|0.1|0.0|6.1|38.1|48.1|N
180613125414|0.1|0.0|6.1|38.2|47.9|N
180613125424|0.1|0.0|6.1|38.1|48.1|N
180613125434|0.1|0.0|6.1|38.2|47.9|N
180613125444|0.1|0.0|6.1|38.1|48.1|N
180613125454|0.1|0.0|6.1|38.1|48.1|N
                                                      
180613125504|0.1|0.0|6.1|38.2|47.9|N
180613125514|0.1|0.0|6.1|38.1|48.1|N
180613125523|0.1|0.0|6.1|38.2|47.9|N
180613125534|0.1|0.0|6.1|38.1|48.1|N
180613125543|0.1|0.0|6.1|38.2|47.9|N
180613125553|0.1|0.0|6.1|38.1|48.1|N
180613125603|0.1|0.0|6.1|38.2|47.9|N
180613125613|0.1|0.0|6.1|38.2|47.9|N
180613125623|0.1|0.0|6.1|38.2|47.9|N
180613125633|0.1|0.0|6.1|38.2|48.1|N
180613125644|0.1|0.0|6.1|38.1|48.1|N
180613125653|0.1|0.0|6.1|38.2|47.9|N
                                                      
180613125703|0.1|0.0|6.1|38.2|47.9|N
180613125713|0.1|0.0|6.1|38.2|47.9|N
180613125723|0.1|0.0|6.1|38.2|47.9|N
180613125733|0.1|0.0|6.1|38.2|47.9|N
180613125743|0.1|0.0|6.1|38.2|47.9|N
180613125753|0.1|0.0|6.1|38.1|48.1|N
180613125803|0.5|0.0|6.1|38.2|47.9|N
180613125813|0.3|0.0|6.1|38.1|47.9|N
180613125822|0.1|0.0|6.1|38.1|48.1|N
180613125833|0.1|0.0|6.1|38.2|47.9|N
180613125843|0.1|0.0|6.1|38.2|47.9|N
180613125852|0.1|0.0|6.1|38.2|47.9|N
                                                      
180613125903|0.1|0.0|6.1|38.2|47.9|N
180613125913|0.1|0.0|6.1|38.2|47.9|N
180613125922|0.1|0.0|6.1|38.2|47.9|N
180613125932|0.1|0.0|6.1|38.2|47.9|N
180613125942|0.1|0.0|6.1|38.2|47.9|N
180613125952|0.1|0.0|6.1|38.2|47.9|N
180613130002|0.1|0.0|6.1|38.2|47.9|N
180613130012|0.1|0.0|6.1|38.2|47.9|N
180613130022|0.1|0.0|6.1|38.2|47.9|N
180613130032|0.1|0.0|6.1|38.2|47.9|N
180613130042|0.1|0.0|6.1|38.2|47.9|N
180613130052|0.1|0.0|6.1|38.2|47.9|N
                                                      
180613130102|0.1|0.0|6.1|38.2|47.9|N
180613130112|0.1|0.0|6.1|38.2|47.9|N
180613130122|0.1|0.0|6.1|38.2|47.9|N
180613130132|0.1|0.0|6.1|38.2|47.9|N
180613130142|0.1|0.0|6.1|38.2|47.9|N
180613130151|0.1|0.0|6.1|38.2|47.9|N
180613130202|0.1|0.0|6.1|38.2|47.9|N
180613130212|0.1|0.0|6.1|38.2|47.9|N
180613130221|0.1|0.0|6.1|38.2|47.9|N
180613130232|0.1|0.0|6.1|38.2|47.9|N
180613130241|0.1|0.0|6.1|38.2|47.9|N
180613130251|0.1|0.0|6.1|38.2|47.9|N
                                                      
180613130301|0.1|0.0|6.1|38.2|47.9|N
180613130311|0.1|0.0|6.1|38.2|47.9|N
180613130321|0.1|0.0|6.1|38.2|47.9|N
180613130331|0.1|0.0|6.1|38.2|47.9|N
180613130341|0.1|0.0|6.1|38.2|47.9|N
180613130351|0.1|0.0|6.1|38.2|47.9|N
180613130401|0.1|0.0|6.1|38.2|47.9|N
180613130411|0.1|0.0|6.1|38.2|47.9|N
180613130421|0.1|0.0|6.1|38.2|47.9|N
180613130431|0.1|0.0|6.1|38.2|47.9|N
180613130441|0.1|0.0|6.1|38.2|47.9|N
180613130450|0.1|0.0|6.1|38.1|48.1|N
                                                      
180613130501|0.1|0.0|6.1|38.2|47.9|N
180613130511|0.1|0.0|6.1|38.2|47.9|N
180613130520|0.1|0.0|6.1|38.2|47.9|N
180613130531|0.1|0.0|6.1|38.2|47.9|N
180613130541|0.1|0.0|6.1|38.2|47.9|N
180613130550|0.1|0.0|6.1|38.2|47.9|N
180613130600|0.1|0.0|6.1|38.2|47.9|N
180613130611|0.1|0.0|6.1|38.2|47.9|N
180613130620|0.1|0.0|6.1|38.2|47.9|N
180613130630|0.1|0.0|6.1|38.2|47.9|N
180613130640|0.1|0.0|6.1|38.2|47.9|N
180613130650|0.1|0.0|6.1|38.2|47.9|N
                                                      
180613130700|0.1|0.0|6.1|38.2|47.9|N
180613130710|0.1|0.0|6.1|38.2|47.9|N
180613130720|0.1|0.0|6.1|38.2|47.9|N
180613130730|0.1|0.0|6.1|38.2|47.9|N
180613130740|0.1|0.0|6.1|38.2|47.9|N
180613130749|0.1|0.0|6.1|38.1|48.1|N
180613130800|0.1|0.0|6.1|38.2|47.9|N
180613130810|0.1|0.0|6.1|38.2|47.9|N
180613130820|0.1|0.0|6.1|38.2|47.9|N
180613130830|0.1|0.0|6.1|38.2|47.9|N
180613130840|0.1|0.0|6.1|38.2|47.9|N
180613130850|0.1|0.0|6.1|38.2|47.9|N
                                                      
180613130859|0.1|0.0|6.1|38.2|47.9|N
180613130910|0.1|0.0|6.1|38.2|47.9|N
180613130919|0.1|0.0|6.1|38.2|47.9|N
180613130929|0.1|0.0|6.1|38.2|47.9|N
180613130940|0.1|0.0|6.1|38.2|47.9|N
180613130949|0.1|0.0|6.1|38.2|47.9|N
180613130959|0.1|0.0|6.1|38.2|47.9|N
180613131009|0.1|0.0|6.1|38.2|47.9|N
180613131019|0.1|0.0|6.1|38.2|47.9|N
180613131029|0.1|0.0|6.1|38.2|47.9|N
180613131039|0.1|0.0|6.1|38.2|47.9|N
180613131049|0.1|0.0|6.1|38.2|47.9|N
                                                      
180613131059|0.1|0.0|6.1|38.2|47.9|N
180613131109|0.1|0.0|6.1|38.2|47.9|N
180613131119|0.1|0.0|6.1|38.2|47.9|N
180613131129|0.1|0.0|6.1|38.2|47.9|N
180613131139|0.1|0.0|6.1|38.2|47.9|N
180613131149|0.1|0.0|6.1|38.2|47.9|N
180613131158|0.1|0.0|6.1|38.2|47.9|N
180613131209|0.1|0.0|6.1|38.2|47.9|N
180613131218|0.1|0.0|6.1|38.2|47.9|N
180613131228|0.1|0.0|6.1|38.2|47.9|N
180613131239|0.1|0.0|6.1|38.2|47.9|N
180613131248|0.1|0.0|6.1|38.2|47.9|N
                                                      
180613131258|0.1|0.0|6.1|38.2|47.9|N
180613131308|0.1|0.0|6.1|38.2|47.9|N
180613131319|0.1|0.0|6.1|38.2|47.9|N
180613131328|0.1|0.0|6.1|38.2|47.9|N
180613131338|0.1|0.0|6.1|38.2|47.9|N
180613131348|0.1|0.0|6.1|38.2|47.9|N
180613131358|0.1|0.0|6.2|37.7|48.7|N
180613131408|0.1|0.0|6.7|35.2|51.9|N
180613131418|0.1|0.0|7.3|32.4|55.5|N
180613131428|0.1|0.0|8.1|29.4|59.1|N
180613131438|0.1|0.0|8.7|27.7|61.1|N
180613131448|0.1|0.0|8.7|27.7|61.1|N
                                                      
180613131457|0.1|0.0|8.7|27.6|61.1|N
180613131508|0.1|0.0|8.7|27.5|61.3|N
180613131518|0.1|0.0|8.9|27.0|61.9|N
180613131527|0.1|0.0|9.4|25.7|63.5|N
180613131538|0.1|0.0|9.8|24.6|64.6|N
180613131548|0.1|0.0|10.5|23.4|66.0|N
180613131557|0.1|0.0|10.5|23.2|66.2|N
180613131607|0.1|0.0|10.5|23.2|66.2|N
180613131618|0.1|0.0|10.5|23.2|66.2|N
180613131627|0.1|0.0|10.5|23.2|66.2|N
180613131637|0.1|0.0|10.5|23.2|66.2|N
180613131647|0.1|0.0|10.0|24.2|65.1|N
                                               
180613131657|0.1|0.0|8.9|27.1|61.8|N
180613131707|0.1|0.0|7.8|30.3|58.0|N
180613131717|0.1|0.0|7.1|33.3|54.3|N
180613131727|0.1|0.0|6.5|36.1|50.8|N
180613131737|0.1|0.0|6.0|38.8|47.0|N
180613131747|0.1|0.0|5.6|41.1|43.8|N
180613131757|0.1|0.0|5.3|43.5|40.3|N
180613131807|0.1|0.0|5.0|45.5|36.9|N
180613131817|0.1|0.0|4.8|46.9|34.5|N
180613131827|0.1|0.0|4.7|48.5|31.5|N
180613131836|0.1|0.0|4.6|49.5|29.6|N
180613131847|0.1|0.0|4.6|49.5|29.6|N
                                                      
180613131856|0.1|0.0|4.6|49.5|29.6|N
180613131906|0.1|0.0|4.6|49.5|29.6|N
180613131917|0.1|0.0|4.6|49.5|29.6|N
180613131926|0.1|0.0|4.6|49.5|29.6|N
180613131936|0.1|0.0|4.6|49.5|29.6|N
180613131946|0.1|0.0|4.7|48.1|32.5|N
180613131956|0.1|0.0|4.9|46.2|35.9|N
180613132006|0.1|0.0|5.2|44.0|39.6|N
180613132016|0.1|0.0|5.6|41.5|43.3|N
180613132026|0.1|0.0|5.9|39.5|46.2|N
180613132036|0.1|0.0|6.3|37.1|49.6|N
180613132046|0.1|0.0|6.8|34.7|52.6|N
                                                      
180613132056|0.1|0.0|6.8|34.4|53.0|N
180613132106|0.1|0.0|7.2|32.8|55.0|N
180613132116|0.1|0.0|8.0|29.8|58.7|N
180613132126|0.1|0.0|9.1|26.6|62.4|N
180613132135|0.1|0.0|10.6|23.1|66.3|N
180613132146|0.1|0.0|12.6|19.5|70.2|N
180613132156|0.1|0.0|13.3|18.6|71.2|N
180613132205|0.1|0.0|13.3|18.6|71.2|N
180613132216|0.1|0.0|13.3|18.6|71.2|N
180613132226|0.1|0.0|13.1|18.9|70.9|N
180613132235|0.1|0.0|13.1|18.9|70.9|N
180613132245|0.1|0.0|12.9|19.1|70.7|N
                                              
180613132256|0.1|0.0|13.1|18.9|70.9|N
180613132305|0.4|0.0|13.1|18.9|70.9|N
180613132315|0.4|0.0|12.9|19.1|70.7|N
180613132325|0.4|0.0|13.1|18.9|70.9|N
180613132335|0.4|0.0|12.9|19.1|70.7|N
180613132345|0.4|0.0|12.9|19.1|70.7|N
180613132355|0.4|0.0|13.1|18.9|70.9|N
180613132405|0.4|0.0|13.1|18.9|70.9|N
180613132415|0.4|0.0|13.1|18.7|70.9|N
180613132425|0.4|0.0|13.4|18.4|71.4|N
180613132434|0.4|0.0|13.6|18.1|71.7|N
180613132445|0.4|0.0|13.6|18.1|71.7|N
                                          
180613132455|0.4|0.0|13.6|18.1|71.7|N
180613132504|0.5|0.0|13.6|18.1|71.7|N
180613132515|0.5|0.0|14.8|16.6|73.4|N
180613132525|0.5|0.0|15.1|16.2|73.8|N
180613132535|0.5|0.0|15.1|16.2|73.8|N
180613132544|0.4|0.0|15.1|16.2|73.8|N
180613132555|0.3|0.0|15.3|15.9|74.1|N
180613132604|0.1|0.0|15.3|15.9|74.1|N
180613132614|0.1|0.0|15.3|15.9|74.1|N
180613132624|0.1|0.0|15.3|15.9|74.1|N
180613132634|0.1|0.0|15.3|15.9|74.1|N
180613132644|0.1|0.0|15.3|15.9|74.1|N
                                          
180613132654|0.1|0.0|15.3|15.9|74.1|N
180613132704|0.1|0.0|15.3|15.9|74.1|N
180613132714|0.1|0.0|15.5|15.8|74.3|N
180613132724|0.1|0.0|15.3|15.9|74.1|N
180613132734|0.1|0.0|15.3|15.9|74.1|N
180613132744|0.1|0.0|15.3|15.9|74.1|N
180613132754|0.1|0.0|15.3|15.9|74.1|N
180613132804|0.1|0.0|15.3|15.9|74.1|N
180613132814|0.1|0.0|15.3|15.9|74.1|N
180613132824|0.1|0.0|15.3|15.9|74.1|N
180613132834|0.1|0.0|15.3|15.9|74.1|N
180613132844|0.1|0.0|15.3|15.9|74.1|N
                                          
180613132854|0.1|0.0|15.3|15.9|74.1|N
180613132903|0.1|0.0|15.3|15.9|74.1|N
180613132913|0.1|0.0|15.3|15.9|74.1|N
180613132924|0.1|0.0|15.3|15.9|74.1|N
180613132933|0.1|0.0|15.3|15.9|74.1|N
180613132943|0.1|0.0|15.3|15.9|74.1|N
180613132954|0.1|0.0|15.3|15.9|74.1|N
180613133003|0.1|0.0|15.3|15.9|74.1|N
180613133013|0.1|0.0|15.3|15.9|74.1|N
180613133023|0.1|0.0|15.5|15.7|74.3|N
180613133033|0.1|0.0|15.5|15.7|74.3|N
180613133043|0.1|0.0|15.5|15.7|74.3|N
                                          
180613133053|0.1|0.0|15.5|15.7|74.3|N
180613133103|0.1|0.0|15.5|15.7|74.3|N
180613133113|0.1|0.0|15.5|15.7|74.3|N
180613133123|0.1|0.0|15.5|15.7|74.3|N
180613133133|0.1|0.0|15.5|15.7|74.3|N
180613133143|0.1|0.0|15.5|15.7|74.3|N
180613133153|0.1|0.0|15.3|15.9|74.1|N
180613133202|0.1|0.0|15.3|15.8|74.1|N
180613133213|0.1|0.0|15.3|15.9|74.1|N
180613133223|0.1|0.0|15.3|15.9|74.1|N
180613133232|0.1|0.0|15.3|15.9|74.1|N
180613133242|0.1|0.0|15.3|15.9|74.1|N
                                          
180613133253|0.1|0.0|15.3|15.7|74.1|N
180613133302|0.1|0.0|15.3|15.9|74.1|N
180613133312|0.1|0.0|15.3|15.9|74.1|N
180613133323|0.1|0.0|15.3|15.9|74.1|N
180613133332|0.1|0.0|15.3|15.9|74.1|N
180613133342|0.1|0.0|15.3|15.7|74.1|N
180613133352|0.1|0.0|15.3|15.9|74.1|N
180613133402|0.1|0.0|15.3|15.9|74.1|N
180613133412|0.1|0.0|15.3|15.9|74.1|N
180613133422|0.1|0.0|15.3|15.9|74.1|N
180613133432|0.1|0.0|15.3|15.9|74.1|N
180613133442|0.1|0.0|15.3|15.9|74.1|N
                                          
180613133452|0.1|0.0|15.5|15.7|74.3|N
180613133501|0.1|0.0|15.3|15.9|74.1|N
180613133512|0.1|0.0|15.3|15.7|74.1|N
180613133522|0.1|0.0|15.3|15.9|74.1|N
180613133531|0.1|0.0|15.5|15.7|74.3|N
180613133541|0.1|0.0|15.3|15.9|74.1|N
180613133552|0.1|0.0|15.3|15.9|74.1|N
180613133601|0.1|0.0|15.5|15.7|74.3|N
180613133611|0.1|0.0|15.5|15.7|74.3|N
180613133622|0.1|0.0|15.3|15.9|74.1|N
180613133631|0.1|0.0|15.3|15.9|74.1|N
180613133641|0.1|0.0|15.5|15.7|74.3|N
                                          
180613133651|0.1|0.0|15.3|15.9|74.1|N
180613133701|0.1|0.0|15.3|15.9|74.1|N
180613133711|0.1|0.0|15.3|15.9|74.1|N
180613133721|0.1|0.0|15.5|15.7|74.3|N
180613133731|0.1|0.0|15.3|15.9|74.1|N
180613133741|0.1|0.0|15.3|15.9|74.1|N
180613133751|0.1|0.0|15.3|15.9|74.1|N
180613133800|0.1|0.0|15.3|15.9|74.1|N
180613133811|0.1|0.0|15.3|15.8|74.1|N
180613133821|0.1|0.0|15.3|15.9|74.1|N
180613133831|0.1|0.0|15.5|15.7|74.3|N
180613133841|0.1|0.0|15.3|15.9|74.1|N
                                          
180613133851|0.1|0.0|15.5|15.7|74.3|N
180613133901|0.1|0.0|15.3|15.9|74.1|N
180613133910|0.1|0.0|15.3|15.9|74.1|N
180613133921|0.1|0.0|15.3|15.9|74.1|N
180613133930|0.1|0.0|15.3|15.9|74.1|N
180613133940|0.1|0.0|15.3|15.9|74.1|N
180613133951|0.1|0.0|15.3|15.7|74.1|N
180613134000|0.1|0.0|15.5|15.7|74.3|N
180613134010|0.1|0.0|15.5|15.7|74.3|N
180613134020|0.1|0.0|15.3|15.7|74.1|N
180613134030|0.1|0.0|15.3|15.9|74.1|N
180613134040|0.1|0.0|15.3|15.9|74.1|N
                                          
180613134050|0.1|0.0|15.3|15.9|74.1|N
180613134100|0.1|0.0|15.3|15.9|74.1|N
180613134110|0.1|0.0|15.3|15.8|74.1|N
180613134120|0.1|0.0|15.3|15.9|74.1|N
180613134130|0.1|0.0|15.2|16.1|73.9|N
180613134140|0.1|0.0|12.7|19.2|70.4|N
180613134150|0.1|0.0|10.6|23.0|66.3|N
180613134200|0.1|0.0|9.1|26.5|62.4|N
180613134210|0.1|0.0|7.9|29.8|58.5|N
180613134220|0.1|0.0|7.2|32.9|54.8|N
180613134230|0.1|0.0|6.5|36.0|50.8|N
180613134239|0.1|0.0|6.0|38.6|47.4|N
                                               
180613134250|0.1|0.0|5.7|40.8|44.2|N
180613134259|0.1|0.0|5.3|43.1|40.8|N
180613134309|0.1|0.0|5.0|45.2|37.4|N
180613134320|0.1|0.0|4.8|47.1|34.0|N
180613134329|0.1|0.0|4.6|48.7|31.1|N
180613134339|0.1|0.0|4.6|49.0|30.6|N
180613134349|0.1|0.0|4.6|49.0|30.6|N
180613134359|0.1|0.0|4.6|49.0|30.6|N
180613134409|0.1|0.0|4.6|49.0|30.6|N
180613134419|0.1|0.0|4.6|49.0|30.6|N
180613134429|0.1|0.0|4.6|49.0|30.6|N
180613134439|0.1|0.0|4.6|49.0|30.6|N
                                                      
180613134449|0.1|0.0|4.6|49.0|30.5|N
180613134459|0.1|0.0|4.6|49.1|30.5|N
180613134509|0.1|0.0|4.6|49.1|30.5|N
180613134519|0.1|0.0|4.6|49.1|30.5|N
180613134529|0.1|0.0|4.6|49.1|30.5|N
180613134538|0.1|0.0|4.6|49.1|30.5|N
180613134549|0.1|0.0|4.6|49.1|30.5|N
180613134558|0.1|0.0|4.6|49.1|30.5|N
180613134608|0.1|0.0|4.6|49.1|30.5|N
180613134619|0.1|0.0|4.6|49.1|30.5|N
180613134629|0.1|0.0|4.6|49.1|30.5|N
180613134638|0.1|0.0|4.6|49.1|30.5|N
                                                      
180613134648|0.1|0.0|4.6|49.1|30.5|N
180613134659|0.1|0.0|4.6|49.0|30.6|N
180613134708|0.1|0.0|4.6|49.1|30.5|N
180613134718|0.1|0.0|4.6|49.1|30.5|N
180613134728|0.1|0.0|4.6|49.0|30.6|N
180613134738|0.1|0.0|4.6|49.1|30.5|N
180613134748|0.1|0.0|4.6|49.1|30.5|N
180613134758|0.1|0.0|4.6|49.1|30.5|N
180613134808|0.1|0.0|4.6|49.1|30.5|N
180613134818|0.3|0.0|4.6|49.1|30.5|N
180613134828|0.1|0.0|4.6|49.1|30.5|N
180613134838|0.1|0.0|4.6|49.2|30.3|N
                                                      
180613134848|0.1|0.0|4.6|49.2|30.3|N
180613134857|0.1|0.0|4.7|48.7|31.3|N
180613134907|0.1|0.0|4.8|47.0|34.5|N
180613134918|0.1|0.0|5.1|45.0|37.9|N
180613134928|0.1|0.0|5.4|42.9|41.3|N
180613134937|0.1|0.0|5.7|40.6|44.7|N
180613134948|0.1|0.0|6.1|38.1|48.1|N
180613134958|0.3|0.0|6.6|35.6|51.6|N
180613135007|0.1|0.0|7.3|32.6|55.3|N
180613135017|0.2|0.0|8.0|29.6|58.9|N
180613135027|0.4|0.0|9.2|26.3|62.8|N
180613135037|0.5|0.0|10.7|23.0|66.5|N
                                                     
180613135047|0.4|0.0|11.4|21.5|68.0|N
180613135057|0.5|0.0|11.6|21.1|68.5|N
180613135107|0.5|0.0|12.8|19.1|70.6|N
180613135117|0.4|0.0|12.8|19.1|70.6|N
180613135127|0.5|0.0|12.8|19.1|70.6|N
180613135137|0.1|0.0|12.8|19.1|70.6|N
180613135147|0.1|0.0|12.8|19.1|70.6|N
180613135157|0.1|0.0|12.9|19.1|70.7|N
180613135206|0.1|0.0|12.8|19.1|70.6|N
180613135217|0.1|0.0|12.8|19.1|70.6|N
180613135227|0.1|0.0|12.8|19.1|70.6|N
180613135237|0.1|0.0|12.8|19.1|70.6|N
                                          
180613135247|0.1|0.0|12.8|19.1|70.6|N
180613135257|0.1|0.0|12.6|19.4|70.2|N
180613135306|0.1|0.0|12.4|19.8|69.9|N
180613135316|0.1|0.0|12.4|19.8|69.9|N
180613135326|0.1|0.0|12.4|19.8|69.9|N
180613135336|0.1|0.0|12.4|19.8|69.9|N
180613135346|0.1|0.0|12.4|19.8|69.9|N
180613135357|0.1|0.0|12.4|19.8|69.9|N
180613135406|0.1|0.0|12.1|20.1|69.5|N
180613135416|0.1|0.0|11.7|20.9|68.7|N
180613135426|0.1|0.0|11.7|20.9|68.7|N
180613135436|0.1|0.0|11.7|20.9|68.7|N
                                          
180613135446|0.1|0.0|11.7|20.9|68.7|N
180613135456|0.1|0.0|11.6|21.1|68.5|N
180613135506|0.1|0.0|12.0|20.4|69.2|N
180613135516|0.1|0.0|13.1|18.9|70.9|N
180613135526|0.1|0.0|14.3|17.4|72.6|N
180613135536|0.1|0.0|15.6|15.6|74.5|N
180613135546|0.1|0.0|16.0|12.4|77.8|N
180613135556|0.1|0.0|16.0|10.8|79.4|N
180613135605|0.1|0.0|16.0|10.7|79.5|N
180613135615|0.1|0.0|16.0|10.7|79.5|N
180613135626|0.1|0.0|16.0|10.7|79.5|N
180613135635|0.1|0.0|16.0|10.7|79.5|N
                                          
180613135645|0.1|0.0|16.0|10.7|79.5|N
180613135656|0.1|0.0|16.0|11.9|78.3|N
180613135705|0.1|0.0|16.0|12.0|78.2|N
180613135715|0.1|0.0|16.0|13.3|76.8|N
180613135725|0.1|0.0|16.0|13.4|76.7|N
180613135735|0.1|0.0|16.0|14.0|76.1|N
180613135745|0.1|0.0|16.0|14.1|76.0|N
180613135755|0.1|0.0|16.0|14.1|76.0|N
180613135805|0.1|0.0|16.0|14.1|76.0|N
180613135815|0.1|0.0|16.0|14.1|76.0|N
180613135825|0.1|0.0|16.0|14.1|76.0|N
180613135835|0.1|0.0|16.0|14.1|76.0|N
                                          
180613135845|0.1|0.0|16.0|14.1|76.0|N
180613135855|0.1|0.0|16.0|14.2|76.0|N
180613135904|0.1|0.0|16.0|14.1|76.0|N
180613135915|0.1|0.0|16.0|14.1|76.0|N
180613135925|0.1|0.0|16.0|14.1|76.0|N
180613135934|0.1|0.0|16.0|14.1|76.0|N
180613135944|0.1|0.0|16.0|14.1|76.0|N
180613135955|0.1|0.0|16.0|14.1|76.0|N
180613140004|0.1|0.0|16.0|14.1|76.0|N
180613140014|0.1|0.0|16.0|14.1|76.0|N
180613140025|0.1|0.0|16.0|14.1|76.0|N
180613140034|0.1|0.0|16.0|14.1|76.0|N
                                          
180613140044|0.1|0.0|16.0|14.1|76.0|N
180613140054|0.1|0.0|16.0|14.1|76.0|N
180613140104|0.1|0.0|16.0|14.1|76.0|N
180613140114|0.1|0.0|16.0|14.1|76.0|N
180613140124|0.1|0.0|16.0|14.1|76.0|N
180613140134|0.1|0.0|16.0|14.1|76.0|N
180613140144|0.1|0.0|16.0|14.1|76.0|N
180613140154|0.1|0.0|16.0|14.1|76.0|N
180613140203|0.1|0.0|16.0|14.1|76.0|N
180613140214|0.1|0.0|16.0|14.1|76.0|N
180613140224|0.1|0.0|16.0|14.1|76.0|N
180613140234|0.1|0.0|16.0|14.1|76.0|N
                                          
180613140243|0.1|0.0|16.0|14.1|76.0|N
180613140254|0.1|0.0|16.0|14.1|76.0|N
180613140304|0.1|0.0|16.0|14.1|76.0|N
180613140313|0.1|0.0|16.0|14.1|76.0|N
180613140324|0.1|0.0|16.0|14.1|76.0|N
180613140334|0.1|0.0|16.0|12.9|77.2|N
180613140343|0.1|0.0|16.0|11.2|79.0|N
180613140353|0.1|0.0|16.0|10.8|79.4|N
180613140403|0.1|0.0|16.0|10.8|79.4|N
180613140413|0.1|0.0|16.0|10.8|79.4|N
180613140423|0.1|0.0|16.0|10.7|79.4|N
180613140433|0.1|0.0|16.0|12.4|77.7|N
                                          
180613140443|0.1|0.0|14.8|16.4|73.4|N
180613140453|0.1|0.0|12.1|20.0|69.5|N
180613140503|0.1|0.0|11.8|20.7|68.9|N
180613140513|0.1|0.0|11.8|20.7|68.9|N
180613140523|0.1|0.0|11.8|20.7|68.9|N
180613140533|0.1|0.0|11.8|20.7|68.9|N
180613140543|0.1|0.0|11.8|20.7|68.9|N
180613140553|0.1|0.0|11.8|20.7|68.9|N
180613140603|0.1|0.0|11.7|20.8|68.7|N
180613140612|0.1|0.0|11.8|20.7|68.9|N
180613140623|0.1|0.0|11.8|20.8|68.9|N
180613140633|0.1|0.0|11.8|20.7|68.9|N
                                          
180613140642|0.1|0.0|11.8|20.7|68.9|N
180613140652|0.1|0.0|11.8|20.7|68.9|N
180613140702|0.1|0.0|11.8|20.7|68.9|N
180613140712|0.1|0.0|11.8|20.7|68.9|N
180613140722|0.1|0.0|11.8|20.7|68.9|N
180613140733|0.1|0.0|11.8|20.7|68.9|N
180613140742|0.1|0.0|12.4|19.8|69.9|N
180613140752|0.1|0.0|14.3|17.4|72.6|N
180613140802|0.1|0.0|16.0|14.4|75.8|N
180613140812|0.1|0.0|16.0|12.0|78.2|N
180613140822|0.1|0.0|16.0|11.9|78.3|N
180613140832|0.1|0.0|16.0|10.9|79.4|N
                                          
180613140842|0.1|0.0|16.0|9.7|80.5|N
180613140852|0.1|0.0|16.0|9.4|80.9|N
180613140902|0.1|0.0|16.0|9.3|80.9|N
180613140911|0.1|0.0|16.0|9.3|81.1|N
180613140922|0.1|0.0|16.0|9.2|81.1|N
180613140932|0.1|0.0|16.0|9.2|81.1|N
180613140941|0.1|0.0|16.0|9.4|80.7|N
180613140951|0.1|0.0|16.0|11.3|78.7|N
180613141002|0.1|0.0|16.0|12.0|78.2|N
180613141011|0.1|0.0|16.0|12.3|77.8|N
180613141021|0.1|0.0|16.0|13.1|77.0|N
180613141032|0.1|0.0|16.0|13.6|76.5|N
                                                 
180613141041|0.1|0.0|16.0|13.6|76.5|N
180613141051|0.1|0.0|16.0|14.0|76.1|N
180613141101|0.1|0.0|16.0|14.0|76.1|N
180613141111|0.1|0.0|16.0|14.0|76.1|N
180613141121|0.1|0.0|16.0|14.0|76.1|N
180613141131|0.1|0.0|16.0|14.0|76.1|N
180613141141|0.1|0.0|16.0|14.0|76.1|N
180613141151|0.1|0.0|16.0|14.0|76.1|N
180613141201|0.1|0.0|16.0|14.0|76.1|N
180613141210|0.1|0.0|16.0|14.0|76.1|N
180613141221|0.1|0.0|16.0|14.0|76.1|N
